,CZ,DE,GR,RO,RS
2019-07-09,7108.541666666667,57805.364583333336,8072.0,6711.291666666667,3873.9166666666665
2019-07-10,7088.041666666667,57511.364583333336,7783.666666666667,6659.875,3766.4166666666665
2019-07-11,7101.375,57507.145833333336,6389.125,6576.666666666667,3716.625
2019-07-12,6972.791666666667,56862.3125,6147.833333333333,6505.125,3729.4166666666665
2019-07-13,5975.791666666667,48208.15625,5960.833333333333,6112.416666666667,3668.0
2019-07-14,5792.25,43785.708333333336,5481.958333333333,5562.416666666667,3434.25
2019-07-15,6953.5,55723.041666666664,5959.5,6419.375,3732.8333333333335
2019-07-16,7069.916666666667,57507.197916666664,5945.708333333333,6593.416666666667,3787.0
2019-07-17,7097.958333333333,56546.8125,5605.041666666667,6683.25,3830.0416666666665
2019-07-18,7146.541666666667,56688.041666666664,5933.625,6740.583333333333,3912.0833333333335
2019-07-19,6992.5,56203.447916666664,6039.5,6791.708333333333,3911.25
2019-07-20,6047.875,48477.75,5879.791666666667,6104.125,3868.5
2019-07-21,5872.041666666667,44579.572916666664,5615.666666666667,5779.166666666667,3716.375
2019-07-22,6895.708333333333,55932.65625,6702.458333333333,6815.708333333333,4045.9583333333335
2019-07-23,7072.416666666667,57895.864583333336,7022.583333333333,6824.416666666667,4068.25
2019-07-24,7078.5,58890.90625,6950.291666666667,6786.125,4027.9583333333335
2019-07-25,7122.541666666667,59422.59375,6773.375,6850.0,4129.208333333333
2019-07-26,6931.791666666667,58950.229166666664,6854.25,6898.166666666667,4114.291666666667
2019-07-27,5902.791666666667,49917.34375,6763.333333333333,6419.166666666667,4027.2916666666665
2019-07-28,5722.666666666667,45342.375,6393.0,5979.875,3721.625
2019-07-29,6680.0,55873.5,7209.291666666667,6695.125,3929.875
2019-07-30,6783.416666666667,57669.302083333336,7467.541666666667,6917.916666666667,4040.5416666666665
2019-07-31,6719.75,57278.989583333336,7545.666666666667,7038.333333333333,4194.208333333333
2019-08-01,6602.708333333333,55991.78125,7802.75,6899.125,4144.416666666667
2019-08-02,6485.166666666667,54936.864583333336,7905.291666666667,6804.166666666667,4005.3333333333335
2019-08-03,5656.375,46446.78125,7335.041666666667,6300.791666666667,3682.0416666666665
2019-08-04,5559.0,42563.510416666664,6444.625,5599.083333333333,3493.7083333333335
2019-08-05,6700.333333333333,53473.71875,6780.708333333333,6371.375,3794.7916666666665
2019-08-06,6970.416666666667,55617.020833333336,6736.333333333333,6485.0,3915.875
2019-08-07,7043.875,55889.666666666664,6727.583333333333,6752.916666666667,4099.5
2019-08-08,6962.291666666667,56568.645833333336,7013.333333333333,6928.375,4147.833333333333
2019-08-09,6897.083333333333,55973.03125,7150.125,6894.666666666667,4131.25
2019-08-10,6046.958333333333,49460.552083333336,6852.291666666667,6445.5,4119.791666666667
2019-08-11,5918.083333333333,44977.010416666664,6446.625,6051.041666666667,3896.5
2019-08-12,7133.416666666667,54798.75,6811.791666666667,6932.916666666667,4263.166666666667
2019-08-13,7164.583333333333,56027.958333333336,6852.916666666667,7130.958333333333,4276.625
2019-08-14,7111.625,55226.083333333336,6818.625,6964.041666666667,3857.9166666666665
2019-08-15,7105.583333333333,55609.0625,5765.083333333333,5944.125,3746.7083333333335
2019-08-16,7001.291666666667,53830.979166666664,6103.833333333333,6071.125,3728.1666666666665
2019-08-17,5994.708333333333,47687.96875,5872.333333333333,5902.875,3655.9166666666665
2019-08-18,5985.416666666667,43799.927083333336,5535.583333333333,5548.0,3515.75
2019-08-19,7287.541666666667,55508.635416666664,6109.5,6487.416666666667,3862.7083333333335
2019-08-20,7451.666666666667,55761.916666666664,6222.333333333333,6774.083333333333,4131.416666666667
2019-08-21,7275.083333333333,55211.5,6356.541666666667,6889.125,4160.958333333333
2019-08-22,7196.125,55348.927083333336,6643.291666666667,6982.333333333333,4044.0416666666665
2019-08-23,7073.166666666667,54740.125,6726.916666666667,7029.041666666667,4152.125
2019-08-24,6136.458333333333,47121.572916666664,6567.666666666667,6606.333333333333,3977.375
2019-08-25,6057.916666666667,43946.1875,6283.166666666667,6089.791666666667,3707.0833333333335
2019-08-26,7422.208333333333,56719.46875,7173.083333333333,7013.666666666667,4045.875
2019-08-27,7578.541666666667,59170.697916666664,7181.875,7145.708333333333,4099.833333333333
2019-08-28,7615.5,59473.895833333336,6890.208333333333,7150.75,4075.4583333333335
2019-08-29,7563.708333333333,58464.34375,6685.083333333333,6993.333333333333,4138.583333333333
2019-08-30,7363.125,56832.291666666664,6586.75,7055.166666666667,4131.541666666667
2019-08-31,6297.375,48330.145833333336,6084.833333333333,6412.708333333333,3989.1666666666665
2019-09-01,6179.583333333333,44611.125,5602.25,5840.375,3742.75
2019-09-02,7334.166666666667,55206.458333333336,6331.791666666667,6731.791666666667,4012.875
2019-09-03,7292.708333333333,57325.46875,6437.375,6921.25,3863.625
2019-09-04,7326.416666666667,57123.385416666664,6320.916666666667,6811.0,3838.9166666666665
2019-09-05,7328.791666666667,58620.4375,6337.208333333333,6716.041666666667,3872.625
2019-09-06,7163.0,56591.40625,6285.083333333333,6638.916666666667,3844.2083333333335
2019-09-07,6204.583333333333,47164.114583333336,5845.541666666667,6202.958333333333,3727.4583333333335
2019-09-08,6072.375,43758.947916666664,5402.666666666667,5706.458333333333,3571.0833333333335
2019-09-09,7400.333333333333,55874.822916666664,5993.333333333333,6534.875,3789.9166666666665
2019-09-10,7411.416666666667,57774.09375,6105.5,6689.833333333333,3837.4583333333335
2019-09-11,7461.25,58293.75,5945.625,6753.291666666667,3828.1666666666665
2019-09-12,7455.541666666667,58064.708333333336,5959.416666666667,6759.125,3906.9166666666665
2019-09-13,7302.666666666667,58071.416666666664,5694.416666666667,6748.0,3866.7083333333335
2019-09-14,6203.958333333333,47537.6875,5369.208333333333,5998.125,3742.75
2019-09-15,6119.625,45487.78125,5059.25,5619.291666666667,3572.7083333333335
2019-09-16,7432.25,56703.46875,5745.916666666667,6569.708333333333,3829.5833333333335
2019-09-17,7551.25,59533.895833333336,5943.0,6766.25,3928.5
2019-09-18,7535.416666666667,58565.5,5911.583333333333,6677.916666666667,3891.0833333333335
2019-09-19,7655.708333333333,57717.239583333336,5878.0,6501.166666666667,3878.8333333333335
2019-09-20,7576.583333333333,56576.645833333336,5448.916666666667,6476.291666666667,3930.125
2019-09-21,6511.208333333333,48412.03125,4987.625,6021.375,3825.5416666666665
2019-09-22,6290.416666666667,44784.729166666664,4722.708333333333,5494.583333333333,3764.6666666666665
2019-09-23,7633.833333333333,57966.041666666664,5281.708333333333,6465.583333333333,4058.25
2019-09-24,7662.375,58996.458333333336,5390.708333333333,6723.25,4152.75
2019-09-25,7707.25,59165.03125,5288.083333333333,6690.291666666667,4104.083333333333
2019-09-26,7631.041666666667,59634.708333333336,5465.0,6748.791666666667,4117.708333333333
2019-09-27,7511.0,59319.229166666664,5521.416666666667,6621.5,3960.8333333333335
2019-09-28,6299.708333333333,50361.3125,5302.375,6063.416666666667,3814.9583333333335
2019-09-29,6247.833333333333,47538.072916666664,4931.541666666667,5540.041666666667,3670.625
2019-09-30,7479.708333333333,59918.583333333336,5442.458333333333,6431.541666666667,3910.2916666666665
2019-10-01,7577.125,60544.375,5599.25,6443.5,3938.9166666666665
2019-10-02,7840.625,59530.645833333336,5427.291666666667,6643.0,3970.7916666666665
2019-10-03,7954.208333333333,47714.84375,5294.708333333333,6717.416666666667,4058.375
2019-10-04,7808.333333333333,52765.885416666664,5246.208333333333,6762.0,4175.5
2019-10-05,6870.458333333333,49119.635416666664,4966.916666666667,6275.708333333333,4128.083333333333
2019-10-06,6676.916666666667,47086.958333333336,4650.208333333333,5888.583333333333,4110.875
2019-10-07,8034.541666666667,58334.84375,5146.125,6787.666666666667,4416.708333333333
2019-10-08,8267.458333333334,61355.020833333336,5058.791666666667,6941.25,4479.166666666667
2019-10-09,8086.666666666667,61299.083333333336,5095.583333333333,6918.541666666667,4388.708333333333
2019-10-10,8094.875,61908.53125,5192.541666666667,6934.75,4346.25
2019-10-11,7792.791666666667,61980.68421052631,5146.708333333333,6783.916666666667,4280.375
2019-10-12,6541.25,51462.770833333336,4856.291666666667,6291.583333333333,4088.7916666666665
2019-10-13,6306.208333333333,45730.177083333336,4541.583333333333,5693.5,3925.0
2019-10-14,7601.291666666667,58893.260416666664,4960.166666666667,6440.125,4107.291666666667
2019-10-15,7668.458333333333,60939.71875,5126.625,6816.333333333333,4152.541666666667
2019-10-16,7832.791666666667,61890.239583333336,5158.791666666667,6868.125,4128.333333333333
2019-10-17,7760.333333333333,61392.177083333336,5245.708333333333,6876.083333333333,4161.708333333333
2019-10-18,7658.583333333333,61056.572916666664,5220.291666666667,6826.791666666667,4144.083333333333
2019-10-19,6680.041666666667,51720.145833333336,5020.625,6299.916666666667,3982.3333333333335
2019-10-20,6439.208333333333,46370.71875,4605.416666666667,5768.958333333333,3837.2083333333335
2019-10-21,7702.583333333333,59253.84375,4925.541666666667,6625.541666666667,4091.75
2019-10-22,7893.916666666667,60468.635416666664,4902.916666666667,6820.166666666667,4106.375
2019-10-23,7880.291666666667,60634.552083333336,4917.041666666667,6895.458333333333,4149.291666666667
2019-10-24,7804.5,61060.395833333336,5010.75,6945.0,4146.0
2019-10-25,7696.0,60254.770833333336,4999.25,7012.333333333333,4167.375
2019-10-26,6596.458333333333,53045.489583333336,4640.375,6215.666666666667,4109.208333333333
2019-10-27,6279.28,48376.69,4373.56,5797.84,3905.64
2019-10-28,6618.875,60761.96875,4366.416666666667,6845.666666666667,4311.208333333333
2019-10-29,8079.833333333333,61889.520833333336,5070.75,7173.708333333333,4487.791666666667
2019-10-30,8314.541666666666,61636.739583333336,5187.0,7316.041666666667,4712.041666666667
2019-10-31,8521.958333333334,57889.833333333336,5253.75,7460.958333333333,4782.416666666667
2019-11-01,8374.666666666666,53119.229166666664,5123.958333333333,7269.541666666667,4820.166666666667
2019-11-02,7177.125,51166.1875,5112.375,6780.25,4614.791666666667
2019-11-03,6809.083333333333,46909.4375,4610.125,6184.75,4348.708333333333
2019-11-04,8058.916666666667,59367.1875,4826.0,6956.833333333333,4450.625
2019-11-05,8239.958333333334,61715.5,5059.958333333333,6946.333333333333,4379.125
2019-11-06,8207.166666666666,62624.083333333336,4998.083333333333,7020.5,4459.041666666667
2019-11-07,8224.958333333334,63370.510416666664,4967.875,7079.958333333333,4489.625
2019-11-08,8119.333333333333,61720.427083333336,5012.666666666667,6959.833333333333,4380.541666666667
2019-11-09,7173.791666666667,53010.885416666664,4845.666666666667,6734.875,4276.916666666667
2019-11-10,7185.083333333333,49649.03125,4538.5,5975.708333333333,4104.375
2019-11-11,8630.291666666666,63399.21875,5073.541666666667,6851.625,4385.041666666667
2019-11-12,8702.916666666666,64654.34375,5177.041666666667,7085.083333333333,4636.541666666667
2019-11-13,8724.416666666666,63452.385416666664,5387.666666666667,7162.0,4574.0
2019-11-14,8650.041666666666,63399.604166666664,5375.583333333333,7207.583333333333,4653.958333333333
2019-11-15,8343.0,63243.552083333336,5303.458333333333,7185.458333333333,4620.791666666667
2019-11-16,7081.041666666667,54480.125,5195.041666666667,6708.333333333333,4350.958333333333
2019-11-17,6788.25,51028.729166666664,4892.75,6183.916666666667,4279.291666666667
2019-11-18,8195.083333333334,63440.322916666664,5262.5,7088.416666666667,4577.375
2019-11-19,8455.333333333334,63863.9375,5360.708333333333,7198.375,4652.708333333333
2019-11-20,8473.083333333334,63925.635416666664,5435.208333333333,7310.833333333333,4776.458333333333
2019-11-21,8427.583333333334,64436.895833333336,5444.75,7352.25,4606.458333333333
2019-11-22,8244.583333333334,63950.677083333336,5408.708333333333,7637.791666666667,4789.291666666667
2019-11-23,7163.681818181818,55406.979166666664,5237.583333333333,7169.375,4806.208333333333
2019-11-24,7012.458333333333,50304.791666666664,4971.75,6550.708333333333,4670.875
2019-11-25,8390.416666666666,62381.114583333336,5387.25,7492.25,4995.666666666667
2019-11-26,8624.666666666666,64360.65625,5623.0,7620.041666666667,4994.375
2019-11-27,8657.791666666666,65900.79166666667,5563.583333333333,7607.333333333333,5021.208333333333
2019-11-28,8556.625,66397.0625,5455.75,7631.458333333333,4954.583333333333
2019-11-29,8390.458333333334,63617.458333333336,5314.208333333333,7569.25,4852.458333333333
2019-11-30,7450.041666666667,52719.458333333336,5296.375,6745.0,4854.458333333333
2019-12-01,7441.25,50535.96875,5120.5,6417.125,4920.25
2019-12-02,8904.541666666666,61582.864583333336,5861.833333333333,7648.791666666667,5360.333333333333
2019-12-03,9023.291666666666,64919.958333333336,6038.208333333333,7857.375,5555.791666666667
2019-12-04,9096.958333333334,65037.479166666664,6296.541666666667,7889.666666666667,5563.125
2019-12-05,9339.958333333334,66395.09375,6398.375,7979.291666666667,5663.666666666667
2019-12-06,9207.791666666666,66601.09375,6285.958333333333,7940.875,5648.0
2019-12-07,7991.625,56615.958333333336,6010.458333333333,7580.625,5385.791666666667
2019-12-08,7503.958333333333,53463.177083333336,5477.291666666667,6867.666666666667,5139.041666666667
2019-12-09,8747.875,64100.604166666664,6112.208333333333,7790.291666666667,5337.958333333333
2019-12-10,8903.541666666666,65923.8125,6473.125,7915.916666666667,5428.833333333333
2019-12-11,9226.666666666666,66363.90625,6333.291666666667,7976.625,5523.541666666667
2019-12-12,9365.166666666666,65854.19791666667,6425.166666666667,7986.875,5515.25
2019-12-13,9110.291666666666,64168.208333333336,6300.5,7917.208333333333,5311.708333333333
2019-12-14,7855.916666666667,56116.447916666664,6190.416666666667,7200.083333333333,5178.458333333333
2019-12-15,7487.708333333333,52471.885416666664,5614.083333333333,6590.458333333333,5051.875
2019-12-16,8573.625,61420.177083333336,6067.166666666667,7521.708333333333,5319.291666666667
2019-12-17,8597.083333333334,62356.864583333336,6124.75,7566.208333333333,5358.291666666667
2019-12-18,8381.333333333334,61232.9375,6180.375,7559.291666666667,5452.75
2019-12-19,8162.541666666667,60610.927083333336,6195.291666666667,7507.041666666667,5223.916666666667
2019-12-20,7413.541666666667,57327.791666666664,5818.583333333333,7460.625,5212.375
2019-12-21,6721.958333333333,51010.010416666664,5497.541666666667,7007.208333333333,5020.25
2019-12-22,6570.083333333333,48238.166666666664,5242.916666666667,6393.666666666667,4776.833333333333
2019-12-23,6646.708333333333,51845.364583333336,5625.583333333333,6923.291666666667,5296.791666666667
2019-12-24,5861.583333333333,47290.4375,5603.791666666667,6608.5,5413.041666666667
2019-12-25,5759.541666666667,44250.0625,5080.333333333333,5695.75,5432.041666666667
2019-12-26,5999.958333333333,43392.125,5115.833333333333,5842.041666666667,5508.583333333333
2019-12-27,6563.25,48972.572916666664,5876.458333333333,6325.291666666667,5536.791666666667
2019-12-28,6667.333333333333,47719.895833333336,5824.875,6674.458333333333,5531.166666666667
2019-12-29,6739.875,45802.427083333336,5948.916666666667,6466.583333333333,5544.333333333333
2019-12-30,7021.125,50979.197916666664,6666.791666666667,6946.416666666667,5903.416666666667
2019-12-31,6589.25,47611.802083333336,6690.5,6828.75,5864.083333333333
2020-01-01,6172.333333333333,44446.760416666664,5661.458333333333,5871.291666666667,5166.208333333333
2020-01-02,7722.375,54385.104166666664,6204.75,6139.041666666667,5291.666666666667
2020-01-03,8053.0,56641.958333333336,6573.5,6661.375,5593.625
2020-01-04,7337.708333333333,53373.364583333336,6229.875,6776.458333333333,5642.333333333333
2020-01-05,7317.541666666667,48540.447916666664,6002.041666666667,6463.708333333333,5487.833333333333
2020-01-06,8727.75,56802.989583333336,6196.458333333333,7371.25,5666.791666666667
2020-01-07,9084.208333333334,62979.46875,7059.083333333333,7695.583333333333,5336.0
2020-01-08,8968.333333333334,63837.302083333336,7066.833333333333,8012.458333333333,5770.041666666667
2020-01-09,8843.0,63536.364583333336,7272.208333333333,8041.083333333333,5811.041666666667
2020-01-10,8567.333333333334,62500.895833333336,7118.958333333333,7782.208333333333,5787.041666666667
2020-01-11,7506.833333333333,54293.520833333336,6680.166666666667,7251.333333333333,5614.0
2020-01-12,7436.291666666667,52771.760416666664,6158.833333333333,6723.291666666667,5519.583333333333
2020-01-13,8927.291666666666,63137.895833333336,6619.083333333333,7804.083333333333,5941.708333333333
2020-01-14,9182.291666666666,66396.13541666667,6773.083333333333,8051.375,5934.75
2020-01-15,9242.0,65220.145833333336,6616.0,8142.5,6007.458333333333
2020-01-16,9205.916666666666,63435.145833333336,6554.416666666667,8198.166666666666,6010.083333333333
2020-01-17,9125.375,63496.40625,6661.583333333333,8179.083333333333,6036.083333333333
2020-01-18,8068.041666666667,54997.802083333336,6525.125,7615.708333333333,5813.541666666667
2020-01-19,7777.708333333333,50218.041666666664,6216.958333333333,7041.375,5688.75
2020-01-20,9107.666666666666,62604.270833333336,6799.416666666667,7975.125,5890.875
2020-01-21,9422.833333333334,65531.260416666664,7012.416666666667,8065.208333333333,5981.416666666667
2020-01-22,9500.041666666666,65649.25,6962.375,8021.25,5965.125
2020-01-23,9318.083333333334,65211.6875,6787.791666666667,7949.25,5865.958333333333
2020-01-24,9399.458333333334,64411.145833333336,6827.166666666667,7346.625,5935.0
2020-01-25,8275.583333333334,55624.083333333336,6398.791666666667,7101.083333333333,5661.833333333333
2020-01-26,8095.083333333333,50363.729166666664,5984.166666666667,6656.5,5315.5
2020-01-27,9305.541666666666,63568.90625,6479.041666666667,7733.666666666667,5577.458333333333
2020-01-28,9315.166666666666,65936.0,6337.916666666667,7768.666666666667,5560.5
2020-01-29,9325.875,67651.27083333333,6116.25,7762.375,5478.791666666667
2020-01-30,9221.458333333334,67071.375,6038.708333333333,7626.666666666667,5510.458333333333
2020-01-31,8762.958333333334,65011.572916666664,6117.0,7781.708333333333,5398.0
2020-02-01,7429.166666666667,56166.135416666664,5812.791666666667,6981.625,4989.416666666667
2020-02-02,7162.25,51283.364583333336,5374.708333333333,6350.083333333333,4757.166666666667
2020-02-03,8457.916666666666,63419.885416666664,5801.75,7358.041666666667,5048.708333333333
2020-02-04,8759.25,66338.57291666667,5830.416666666667,7590.125,5087.208333333333
2020-02-05,8973.541666666666,64927.614583333336,6107.833333333333,7690.958333333333,5434.5
2020-02-06,9168.833333333334,65153.614583333336,6635.25,7709.125,5597.333333333333
2020-02-07,8958.583333333334,63353.625,6656.875,7878.125,5640.5
2020-02-08,7823.125,54530.739583333336,6631.625,7389.583333333333,5407.5
2020-02-09,7611.25,52618.729166666664,6192.333333333333,6732.125,5225.291666666667
2020-02-10,8624.875,65359.302083333336,6407.458333333333,7776.916666666667,5399.666666666667
2020-02-11,8939.25,67705.91666666667,6107.166666666667,7840.291666666667,5385.458333333333
2020-02-12,9159.125,67252.8125,6121.583333333333,7676.5,5350.791666666667
2020-02-13,9053.291666666666,66674.97916666667,6033.041666666667,7632.041666666667,5363.791666666667
2020-02-14,8789.666666666666,63475.052083333336,6321.333333333333,7718.833333333333,5373.625
2020-02-15,7605.75,54561.614583333336,5883.625,7044.375,5007.625
2020-02-16,7386.958333333333,52725.46875,5367.833333333333,6357.458333333333,4849.416666666667
2020-02-17,8606.625,63698.697916666664,6006.083333333333,7326.916666666667,4941.375
2020-02-18,8726.166666666666,65751.97916666667,6165.208333333333,7434.208333333333,5123.083333333333
2020-02-19,8924.375,65167.697916666664,6131.375,7495.875,5198.375
2020-02-20,8856.416666666666,64124.6875,6157.916666666667,7607.041666666667,5315.583333333333
2020-02-21,8774.833333333334,63507.520833333336,6271.208333333333,7592.5,5399.958333333333
2020-02-22,7607.791666666667,55993.770833333336,6161.75,6915.5,5095.583333333333
2020-02-23,7287.75,51448.197916666664,5690.458333333333,6411.541666666667,4193.708333333333
2020-02-24,8560.625,61130.927083333336,6003.541666666667,7190.208333333333,5202.416666666667
2020-02-25,8698.583333333334,63283.916666666664,5966.833333333333,7316.125,5088.791666666667
2020-02-26,8794.416666666666,63916.3125,5692.291666666667,7247.625,4943.041666666667
2020-02-27,8833.958333333334,64737.072916666664,5686.5,7384.708333333333,5241.666666666667
2020-02-28,8861.75,63281.78125,5868.333333333333,7471.083333333333,5432.291666666667
2020-02-29,7782.875,55016.489583333336,5786.041666666667,6906.916666666667,5186.166666666667
2020-03-01,7378.083333333333,50377.635416666664,5427.625,6317.125,4888.291666666667
2020-03-02,8502.875,61191.708333333336,5007.125,7247.5,4854.875
2020-03-03,8740.125,62540.864583333336,5385.75,7269.833333333333,4757.541666666667
2020-03-04,8715.75,62532.645833333336,5644.75,7304.375,4964.208333333333
2020-03-05,8654.0,63146.177083333336,5723.875,7418.75,4981.833333333333
2020-03-06,8634.958333333334,62909.197916666664,5623.625,7218.708333333333,5085.416666666667
2020-03-07,7626.208333333333,53282.125,5258.958333333333,6621.75,4911.625
2020-03-08,7376.458333333333,50089.229166666664,5007.666666666667,6193.25,4828.708333333333
2020-03-09,8709.708333333334,60575.270833333336,5885.083333333333,7164.583333333333,5183.458333333333
2020-03-10,8743.583333333334,65864.59375,5760.625,7331.291666666667,5248.125
2020-03-11,8609.833333333334,63914.71875,5795.75,7261.125,5118.708333333333
2020-03-12,8342.5,64445.739583333336,5447.166666666667,7031.708333333333,4809.583333333333
2020-03-13,8207.625,63292.479166666664,5361.625,6972.375,4685.708333333333
2020-03-14,7236.916666666667,51941.09375,5235.958333333333,6484.666666666667,4718.208333333333
2020-03-15,7112.708333333333,47655.520833333336,5039.833333333333,6128.25,4694.416666666667
2020-03-16,8179.833333333333,58838.71875,5436.541666666667,7000.083333333333,5034.0
2020-03-17,8256.583333333334,59465.291666666664,5707.0,7077.375,4945.5
2020-03-18,8040.791666666667,59514.052083333336,5616.875,6984.125,4810.541666666667
2020-03-19,7803.166666666667,57347.822916666664,5550.708333333333,6881.375,4766.625
2020-03-20,7584.416666666667,56563.270833333336,5455.125,6696.875,4639.083333333333
2020-03-21,7010.25,51684.322916666664,5208.0,6083.875,4433.208333333333
2020-03-22,7039.625,48740.0625,5176.958333333333,5900.625,4493.708333333333
2020-03-23,8101.541666666667,56844.166666666664,5583.333333333333,7007.208333333333,4981.125
2020-03-24,8209.333333333334,57160.9375,5468.583333333333,7093.416666666667,5303.041666666667
2020-03-25,8157.333333333333,56945.479166666664,4982.333333333333,6929.916666666667,5348.916666666667
2020-03-26,8038.083333333333,56438.59375,5488.666666666667,6838.208333333333,5250.125
2020-03-27,7507.125,54855.510416666664,5859.375,6508.083333333333,4957.958333333333
2020-03-28,6539.5,48021.697916666664,5563.208333333333,5927.875,4676.208333333333
2020-03-29,6584.608695652174,48814.70652173913,5217.285714285715,5375.130434782609,3536.304347826087
2020-03-30,7648.333333333333,55651.760416666664,5173.083333333333,6142.375,4661.208333333333
2020-03-31,7787.375,56018.635416666664,5112.333333333333,6640.416666666667,4875.083333333333
2020-04-01,7831.25,57125.072916666664,5402.625,6559.25,5031.666666666667
2020-04-02,7679.333333333333,56840.072916666664,5311.291666666667,6463.333333333333,4941.833333333333
2020-04-03,7533.916666666667,56289.96875,5583.083333333333,6289.875,4787.5
2020-04-04,6542.083333333333,47260.78125,5375.083333333333,5933.208333333333,4563.583333333333
2020-04-05,6303.583333333333,45292.052083333336,5047.875,5484.041666666667,4381.541666666667
2020-04-06,7021.708333333333,53047.291666666664,5493.0,6092.208333333333,4510.166666666667
2020-04-07,7018.291666666667,53472.041666666664,5535.5,6127.0,4427.041666666667
2020-04-08,6957.541666666667,52698.9375,5221.333333333333,6049.208333333333,4401.958333333333
2020-04-09,6727.666666666667,51544.5625,5055.708333333333,5996.5,4304.083333333333
2020-04-10,5807.5,42781.177083333336,4894.75,5877.625,4140.125
2020-04-11,5660.208333333333,43061.927083333336,4647.083333333333,5604.375,3937.7916666666665
2020-04-12,5479.208333333333,40451.03125,4401.833333333333,5114.625,3805.7916666666665
2020-04-13,5557.333333333333,43054.572916666664,4611.0,5758.041666666667,3959.375
2020-04-14,6872.041666666667,51276.177083333336,4590.208333333333,6019.833333333333,4215.875
2020-04-15,7052.166666666667,52772.510416666664,4745.958333333333,6072.375,4349.5
2020-04-16,6843.5,52702.010416666664,4652.0,5855.458333333333,4289.708333333333
2020-04-17,6614.625,51807.979166666664,4289.166666666667,5304.291666666667,3874.9583333333335
2020-04-18,5776.958333333333,44870.59375,4522.666666666667,5305.541666666667,3866.375
2020-04-19,5742.041666666667,43236.041666666664,3956.4166666666665,4539.5,3459.875
2020-04-20,6785.625,53451.114583333336,3886.875,4606.291666666667,3521.25
2020-04-21,6907.791666666667,55473.385416666664,4299.5,5333.25,3973.125
2020-04-22,6847.125,54179.125,4555.333333333333,5755.458333333333,4082.9166666666665
2020-04-23,6723.458333333333,53441.677083333336,4519.416666666667,5570.333333333333,4008.25
2020-04-24,6515.625,51735.104166666664,4530.041666666667,5509.041666666667,3935.7083333333335
2020-04-25,5765.0,45525.375,4415.625,5425.583333333333,3792.875
2020-04-26,5753.125,42492.09375,4153.208333333333,4990.166666666667,3737.875
2020-04-27,6718.625,51968.520833333336,4511.166666666667,5597.375,3859.4583333333335
2020-04-28,6673.75,53723.666666666664,4595.125,5767.75,3834.0833333333335
2020-04-29,6785.291666666667,54304.697916666664,4465.166666666667,5745.791666666667,3823.125
2020-04-30,6468.916666666667,53187.645833333336,4350.125,5691.166666666667,3773.4583333333335
2020-05-01,5500.791666666667,43431.697916666664,3890.125,5179.083333333333,3506.0416666666665
2020-05-02,5401.958333333333,44291.510416666664,4028.75,5097.083333333333,3631.9583333333335
2020-05-03,5489.0,41721.34375,3897.5,4972.333333333333,3669.9583333333335
2020-05-04,6688.333333333333,52578.333333333336,4251.75,5796.375,3925.3333333333335
2020-05-05,6919.833333333333,54655.729166666664,4536.75,5868.458333333333,3958.3333333333335
2020-05-06,7062.833333333333,53815.927083333336,4541.458333333333,5970.458333333333,4011.2083333333335
2020-05-07,6686.25,53526.177083333336,4476.125,6002.791666666667,3989.7916666666665
2020-05-08,5590.791666666667,51364.53125,4608.958333333333,5846.083333333333,3885.25
2020-05-09,5412.833333333333,45192.3125,4589.125,5402.458333333333,3747.125
2020-05-10,5452.916666666667,41769.145833333336,4373.583333333333,4933.583333333333,3550.875
2020-05-11,6795.5,55738.197916666664,4496.75,5717.041666666667,3740.0
2020-05-12,6989.5,54926.1875,4595.541666666667,5916.125,3700.5833333333335
2020-05-13,7052.625,55188.53125,4931.791666666667,5853.791666666667,3762.2916666666665
2020-05-14,7023.791666666667,54235.885416666664,5092.541666666667,5980.125,3698.6666666666665
2020-05-15,6908.291666666667,53640.614583333336,5007.333333333333,5831.708333333333,3651.5833333333335
2020-05-16,5795.583333333333,46672.177083333336,5123.083333333333,5392.583333333333,3569.5416666666665
2020-05-17,5632.666666666667,43586.427083333336,4876.666666666667,5081.708333333333,3439.75
2020-05-18,6712.291666666667,53637.979166666664,5409.958333333333,5807.333333333333,3714.4166666666665
2020-05-19,6772.791666666667,54481.041666666664,5513.625,5956.875,3760.875
2020-05-20,6727.208333333333,52771.354166666664,5233.25,6115.958333333333,3758.5416666666665
2020-05-21,6664.916666666667,42935.5,4854.125,5920.083333333333,3758.5416666666665
2020-05-22,6478.916666666667,47721.260416666664,4507.25,5904.166666666667,3697.0
2020-05-23,5706.625,46259.989583333336,4552.083333333333,5356.125,3719.2083333333335
2020-05-24,5552.583333333333,43939.375,4247.291666666667,5083.166666666667,3566.8333333333335
2020-05-25,6839.375,54193.552083333336,4625.333333333333,5884.416666666667,3746.7083333333335
2020-05-26,6943.458333333333,54014.09375,4711.083333333333,6059.75,3994.0416666666665
2020-05-27,6887.083333333333,54221.21875,4588.5,6136.0,4078.125
2020-05-28,6929.583333333333,54591.583333333336,4690.875,5955.041666666667,3947.0833333333335
2020-05-29,6632.583333333333,52162.364583333336,4734.458333333333,6022.958333333333,3946.875
2020-05-30,5699.541666666667,45048.25,4594.708333333333,5474.625,3827.25
2020-05-31,5781.25,41574.041666666664,4334.0,4998.083333333333,3712.6666666666665
